OrderID,LineID,ItemCode,ItemCategory,Quantity,UnitPrice,RequestedDate,LineAmount
500850,1,SKU-8379,Hardware,78,61.14,2025-01-29,4768.92
500850,2,SKU-5987,Services,132,88.37,2025-02-08,11664.84
500850,3,SKU-9467,Consumables,97,58.39,2025-01-27,5663.83
500851,1,SKU-9065,Consumables,161,17.32,2025-04-22,2788.52
500851,2,SKU-7348,Equipment,190,20.59,2025-05-18,3912.1
500851,3,SKU-2153,Software,132,64.83,2025-04-20,8557.56
500851,4,SKU-5881,Equipment,156,30.8,2025-05-17,4804.8
500852,1,SKU-5059,Software,132,58.38,2024-11-14,7706.160000000001
500853,1,SKU-5896,Hardware,119,37.99,2024-08-07,4520.81
500854,1,SKU-1296,Consumables,29,53.5,2026-01-02,1551.5
500854,2,SKU-6385,Software,240,43.75,2025-12-23,10500.0
500854,3,SKU-6488,Consumables,98,47.46,2025-12-13,4651.08
500855,1,SKU-1736,Equipment,174,53.28,2025-12-03,9270.72
500855,2,SKU-9547,Services,73,47.34,2025-11-19,3455.82
500856,1,SKU-4584,Software,72,52.7,2024-12-26,3794.4
500856,2,SKU-7135,Equipment,14,74.63,2024-12-31,1044.82
500857,1,SKU-4988,Hardware,144,13.27,2024-09-07,1910.8799999999999
500857,2,SKU-8711,Services,179,34.21,2024-08-09,6123.59
500857,3,SKU-5503,Software,244,55.54,2024-08-16,13551.76
500857,4,SKU-8110,Equipment,218,37.42,2024-07-31,8157.56
500858,1,SKU-3052,Consumables,109,49.0,2025-09-22,5341.0
500858,2,SKU-7811,Consumables,235,34.71,2025-09-24,8156.85
500858,3,SKU-6929,Hardware,214,42.5,2025-10-02,9095.0
500858,4,SKU-7303,Consumables,155,60.88,2025-09-04,9436.4
500859,1,SKU-6661,Equipment,241,92.39,2024-11-14,22265.99
500859,2,SKU-2522,Consumables,234,44.3,2024-11-15,10366.199999999999
500859,3,SKU-5638,Hardware,211,43.01,2024-10-18,9075.109999999999
500859,4,SKU-8448,Consumables,39,70.32,2024-11-04,2742.4799999999996
500860,1,SKU-3491,Equipment,73,81.72,2025-04-06,5965.5599999999995
500860,2,SKU-1217,Hardware,99,68.48,2025-04-29,6779.52
500860,3,SKU-8332,Equipment,208,58.78,2025-04-28,12226.24
500861,1,SKU-2843,Consumables,81,56.79,2024-04-23,4599.99
500861,2,SKU-3220,Equipment,188,69.42,2024-05-11,13050.960000000001
500861,3,SKU-7260,Services,188,129.1,2024-05-02,24270.8
500862,1,SKU-7636,Hardware,200,76.31,2025-10-26,15262.0
500862,2,SKU-1025,Services,94,63.96,2025-10-08,6012.24
500862,3,SKU-1312,Consumables,46,37.42,2025-11-06,1721.3200000000002
500862,4,SKU-6956,Equipment,43,66.07,2025-10-12,2841.0099999999998
500863,1,SKU-1656,Services,224,48.9,2025-02-28,10953.6
500863,2,SKU-3009,Equipment,163,87.09,2025-02-22,14195.67
500863,3,SKU-1514,Consumables,132,69.43,2025-03-02,9164.76
500863,4,SKU-9023,Software,144,126.64,2025-01-27,18236.16
500864,1,SKU-8991,Equipment,205,44.92,2025-03-27,9208.6
500864,2,SKU-1648,Consumables,84,48.41,2025-04-02,4066.4399999999996
500864,3,SKU-9758,Services,45,37.21,2025-04-04,1674.45
500864,4,SKU-5772,Hardware,71,125.38,2025-03-27,8901.98
500865,1,SKU-1261,Services,208,60.88,2024-09-18,12663.04
500865,2,SKU-1781,Services,188,30.38,2024-10-10,5711.44
500865,3,SKU-6324,Services,40,42.76,2024-10-12,1710.3999999999999
500866,1,SKU-2490,Equipment,241,36.82,2024-08-02,8873.62
500866,2,SKU-3636,Equipment,94,43.83,2024-08-10,4120.0199999999995
500866,3,SKU-1451,Hardware,180,79.26,2024-08-24,14266.800000000001
500866,4,SKU-5958,Software,137,49.79,2024-07-24,6821.23
500867,1,SKU-9946,Hardware,132,96.91,2025-11-25,12792.119999999999
500867,2,SKU-6494,Software,114,59.61,2025-12-24,6795.54
500868,1,SKU-1500,Hardware,235,94.31,2025-04-15,22162.850000000002
500868,2,SKU-8716,Services,227,103.69,2025-04-20,23537.63
500868,3,SKU-6037,Consumables,108,38.37,2025-04-26,4143.96
500869,1,SKU-6817,Services,139,78.01,2025-06-24,10843.390000000001
500869,2,SKU-9307,Equipment,107,32.8,2025-07-05,3509.6
500869,3,SKU-1889,Services,49,47.47,2025-06-21,2326.0299999999997
500870,1,SKU-9309,Equipment,56,63.07,2025-09-14,3531.92
500871,1,SKU-7224,Software,14,43.45,2025-04-13,608.3000000000001
500871,2,SKU-5073,Hardware,126,46.01,2025-03-19,5797.259999999999
500871,3,SKU-7941,Equipment,206,37.34,2025-03-23,7692.040000000001
500871,4,SKU-5467,Software,206,8.92,2025-04-10,1837.52
500872,1,SKU-9556,Consumables,19,40.21,2025-02-26,763.99
500872,2,SKU-5239,Software,72,69.67,2025-03-15,5016.24
500873,1,SKU-5758,Consumables,47,22.36,2025-12-11,1050.92
500873,2,SKU-6768,Equipment,17,60.98,2025-12-11,1036.6599999999999
500874,1,SKU-7288,Consumables,204,35.08,2024-03-03,7156.32
500875,1,SKU-4213,Equipment,179,36.52,2025-03-15,6537.080000000001
500875,2,SKU-6442,Services,91,78.2,2025-02-07,7116.2
500876,1,SKU-1585,Equipment,225,95.3,2024-09-03,21442.5
500876,2,SKU-7412,Software,186,25.5,2024-08-22,4743.0
500877,1,SKU-1107,Equipment,143,48.46,2025-07-03,6929.78
500877,2,SKU-5624,Hardware,134,92.2,2025-06-30,12354.800000000001
500877,3,SKU-1227,Equipment,158,52.02,2025-06-04,8219.16
500878,1,SKU-3762,Hardware,79,35.25,2024-04-02,2784.75
500878,2,SKU-3241,Software,55,62.28,2024-04-01,3425.4
500879,1,SKU-2104,Equipment,31,103.26,2025-05-29,3201.06
500879,2,SKU-7149,Software,159,37.33,2025-06-19,5935.469999999999
500879,3,SKU-2356,Software,222,21.71,2025-06-08,4819.62
500880,1,SKU-6100,Consumables,196,45.92,2025-08-29,9000.32
500880,2,SKU-7636,Equipment,107,41.47,2025-08-30,4437.29
500880,3,SKU-2578,Software,141,104.47,2025-09-20,14730.27
500880,4,SKU-4846,Hardware,155,23.5,2025-09-20,3642.5
500881,1,SKU-1067,Consumables,38,56.11,2024-12-27,2132.18
500881,2,SKU-3422,Software,103,50.08,2024-12-04,5158.24
500882,1,SKU-1619,Hardware,139,86.57,2024-07-27,12033.23
500882,2,SKU-5081,Hardware,244,66.79,2024-07-23,16296.760000000002
500882,3,SKU-6518,Hardware,168,107.43,2024-08-09,18048.24
500882,4,SKU-6268,Equipment,198,127.84,2024-08-04,25312.32
500883,1,SKU-4648,Software,164,48.09,2024-05-04,7886.76
500883,2,SKU-9241,Services,235,86.35,2024-04-29,20292.25
500884,1,SKU-9411,Consumables,210,31.52,2025-07-30,6619.2
500884,2,SKU-6525,Consumables,210,58.74,2025-08-13,12335.4
500884,3,SKU-5555,Consumables,95,128.86,2025-08-06,12241.7
500884,4,SKU-3520,Software,150,38.1,2025-09-06,5715.0
500885,1,SKU-3412,Hardware,65,38.26,2024-12-10,2486.9
500885,2,SKU-9746,Consumables,161,66.53,2024-11-30,10711.33
500886,1,SKU-8597,Hardware,40,45.57,2025-07-13,1822.8
500886,2,SKU-4495,Software,65,83.51,2025-08-17,5428.150000000001
500886,3,SKU-9983,Hardware,23,61.62,2025-07-23,1417.26
500887,1,SKU-9383,Services,42,54.87,2024-03-24,2304.54
500888,1,SKU-4685,Software,156,39.96,2025-05-14,6233.76
500889,1,SKU-5995,Consumables,87,118.74,2024-06-15,10330.38
500889,2,SKU-6726,Equipment,62,41.14,2024-06-22,2550.68
500890,1,SKU-6125,Services,96,101.32,2026-01-01,9726.72
500890,2,SKU-7701,Consumables,139,51.51,2026-01-13,7159.889999999999
500890,3,SKU-1719,Services,245,52.7,2026-02-07,12911.5
500891,1,SKU-1829,Equipment,184,34.22,2024-02-04,6296.48
500891,2,SKU-2857,Hardware,189,39.71,2024-01-17,7505.1900000000005
500891,3,SKU-7216,Services,125,48.53,2024-02-10,6066.25
500892,1,SKU-7957,Hardware,20,72.44,2024-12-11,1448.8
500893,1,SKU-1858,Consumables,38,45.91,2024-12-02,1744.58
500893,2,SKU-2506,Equipment,211,47.74,2024-12-05,10073.140000000001
500894,1,SKU-5802,Hardware,67,71.67,2025-05-25,4801.89
500894,2,SKU-6698,Consumables,28,39.06,2025-05-24,1093.68
500894,3,SKU-8862,Software,243,65.97,2025-05-02,16030.71
500895,1,SKU-2414,Consumables,87,55.88,2024-03-20,4861.56
500895,2,SKU-2708,Equipment,223,99.28,2024-03-21,22139.44
500895,3,SKU-5574,Equipment,7,88.04,2024-03-21,616.2800000000001
500896,1,SKU-3690,Consumables,192,60.68,2024-03-30,11650.56
500896,2,SKU-9913,Software,147,82.48,2024-02-29,12124.560000000001
500897,1,SKU-5883,Equipment,135,37.51,2024-08-14,5063.849999999999
500897,2,SKU-4163,Software,71,15.27,2024-07-22,1084.17
500898,1,SKU-1387,Consumables,190,78.91,2025-06-01,14992.9
500898,2,SKU-1599,Equipment,198,59.49,2025-07-06,11779.02
500898,3,SKU-1326,Equipment,208,35.25,2025-06-09,7332.0
500898,4,SKU-4486,Software,62,60.59,2025-06-30,3756.5800000000004
500899,1,SKU-6598,Services,126,46.6,2024-07-25,5871.6
500899,2,SKU-6964,Consumables,222,90.13,2024-06-19,20008.86
500900,1,SKU-7843,Consumables,161,66.03,2025-04-30,10630.83
500900,2,SKU-2090,Software,99,63.29,2025-06-05,6265.71
500900,3,SKU-1858,Software,68,97.11,2025-05-11,6603.48
500901,1,SKU-3921,Consumables,180,62.92,2025-03-27,11325.6
500901,2,SKU-3610,Software,87,53.86,2025-04-02,4685.82
500901,3,SKU-5131,Equipment,241,79.47,2025-03-31,19152.27
500901,4,SKU-4746,Equipment,36,45.73,2025-04-14,1646.28
500902,1,SKU-7720,Hardware,73,40.57,2026-01-17,2961.61
500902,2,SKU-6228,Consumables,88,98.94,2025-12-22,8706.72
500902,3,SKU-3535,Hardware,176,57.31,2025-12-17,10086.560000000001
500903,1,SKU-4480,Software,60,32.84,2024-03-13,1970.4
500903,2,SKU-4257,Consumables,106,112.83,2024-03-13,11959.98
500903,3,SKU-6808,Services,166,91.66,2024-03-27,15215.56
500903,4,SKU-7080,Hardware,236,39.46,2024-03-18,9312.56
500904,1,SKU-1122,Hardware,124,35.21,2025-09-01,4366.04
500904,2,SKU-5175,Hardware,32,50.74,2025-09-25,1623.68
500904,3,SKU-1348,Software,161,31.81,2025-09-07,5121.41
500904,4,SKU-2213,Software,205,65.49,2025-09-01,13425.449999999999
500905,1,SKU-6247,Software,200,54.13,2024-12-17,10826.0
500905,2,SKU-9952,Consumables,181,79.55,2024-12-21,14398.55
500905,3,SKU-6200,Services,191,58.29,2024-12-19,11133.39
500906,1,SKU-2057,Software,152,88.01,2024-06-19,13377.52
500906,2,SKU-2875,Software,96,82.86,2024-06-11,7954.5599999999995
500907,1,SKU-2896,Software,210,70.8,2024-12-19,14868.0
500907,2,SKU-7412,Consumables,75,71.7,2025-01-01,5377.5
500907,3,SKU-8548,Equipment,155,74.2,2025-01-07,11501.0
500907,4,SKU-4115,Hardware,171,60.99,2024-12-18,10429.29
500908,1,SKU-5675,Consumables,143,101.13,2024-09-12,14461.59
500908,2,SKU-1348,Hardware,52,30.34,2024-09-05,1577.68
500908,3,SKU-5272,Software,115,114.38,2024-09-18,13153.699999999999
500908,4,SKU-7088,Consumables,50,45.96,2024-09-18,2298.0
500909,1,SKU-7071,Software,130,24.08,2024-08-22,3130.3999999999996
500909,2,SKU-1808,Hardware,51,68.79,2024-08-25,3508.2900000000004
500909,3,SKU-8088,Services,83,40.93,2024-09-02,3397.19
500910,1,SKU-3190,Consumables,165,60.08,2025-03-27,9913.199999999999
500910,2,SKU-6310,Hardware,44,74.74,2025-04-19,3288.56
500910,3,SKU-2875,Consumables,99,21.83,2025-03-27,2161.1699999999996
500911,1,SKU-5495,Hardware,165,61.59,2025-01-16,10162.35
500912,1,SKU-9901,Hardware,24,66.55,2025-07-27,1597.1999999999998
500912,2,SKU-1362,Services,52,43.11,2025-07-13,2241.72
500912,3,SKU-8913,Hardware,177,61.66,2025-07-24,10913.82
500913,1,SKU-7827,Software,42,90.35,2024-01-27,3794.7
500913,2,SKU-1989,Services,134,68.16,2024-02-09,9133.439999999999
500914,1,SKU-4193,Software,44,40.83,2025-06-21,1796.52
500915,1,SKU-6737,Services,190,88.98,2025-08-16,16906.2
500915,2,SKU-1050,Services,96,50.11,2025-08-14,4810.5599999999995
500916,1,SKU-8108,Equipment,89,18.91,2025-06-03,1682.99
500916,2,SKU-3846,Equipment,64,80.22,2025-05-12,5134.08
500916,3,SKU-1972,Equipment,200,77.9,2025-05-21,15580.000000000002
500916,4,SKU-3415,Software,197,41.93,2025-05-22,8260.21
500917,1,SKU-9375,Hardware,239,35.01,2024-03-07,8367.39
500917,2,SKU-2229,Software,96,40.03,2024-03-16,3842.88
500918,1,SKU-6410,Services,116,77.73,2025-01-31,9016.68
500918,2,SKU-1981,Hardware,77,69.62,2025-01-06,5360.740000000001
500918,3,SKU-7918,Software,235,57.46,2024-12-26,13503.1
500918,4,SKU-4839,Services,52,62.78,2024-12-27,3264.56
500919,1,SKU-3430,Consumables,186,139.28,2024-03-02,25906.08
500919,2,SKU-1049,Equipment,207,71.74,2024-03-05,14850.179999999998
500919,3,SKU-4998,Services,71,29.71,2024-03-20,2109.41
500919,4,SKU-6314,Services,190,60.9,2024-03-07,11571.0
500920,1,SKU-4637,Equipment,173,51.62,2025-05-22,8930.26
500921,1,SKU-3940,Hardware,63,50.48,2024-07-29,3180.24
500921,2,SKU-7364,Software,33,34.61,2024-08-12,1142.1299999999999
500921,3,SKU-4544,Consumables,126,57.55,2024-08-09,7251.299999999999
500921,4,SKU-1701,Hardware,38,38.93,2024-07-18,1479.34
500922,1,SKU-3117,Hardware,233,152.24,2025-04-25,35471.920000000006
500922,2,SKU-9394,Consumables,29,51.98,2025-04-26,1507.4199999999998
500922,3,SKU-7848,Consumables,211,108.11,2025-04-19,22811.21
500922,4,SKU-8860,Software,19,39.94,2025-04-20,758.8599999999999
500923,1,SKU-6806,Hardware,94,41.81,2025-10-07,3930.1400000000003
500923,2,SKU-7823,Services,219,88.1,2025-10-15,19293.899999999998
500923,3,SKU-9192,Hardware,167,67.19,2025-10-13,11220.73
500923,4,SKU-6250,Consumables,74,28.99,2025-10-14,2145.2599999999998
500924,1,SKU-5298,Software,138,36.21,2024-02-22,4996.9800000000005
500924,2,SKU-5051,Equipment,154,43.0,2024-03-14,6622.0
500924,3,SKU-3989,Software,88,49.13,2024-03-22,4323.4400000000005
500925,1,SKU-9507,Consumables,109,34.12,2025-11-26,3719.08
500925,2,SKU-2950,Software,125,27.12,2025-11-08,3390.0
500925,3,SKU-1258,Software,52,38.64,2025-12-01,2009.28
500925,4,SKU-9210,Software,68,77.19,2025-11-27,5248.92
500926,1,SKU-5274,Consumables,103,119.66,2025-01-26,12324.98
500926,2,SKU-5292,Services,161,33.37,2025-01-20,5372.57
500927,1,SKU-5722,Consumables,96,127.97,2025-02-07,12285.119999999999
500928,1,SKU-9419,Services,8,50.0,2025-10-30,400.0
500928,2,SKU-8292,Hardware,168,77.78,2025-11-22,13067.04
500928,3,SKU-4641,Services,27,37.1,2025-11-25,1001.7
500929,1,SKU-8286,Equipment,30,60.7,2024-05-12,1821.0
500929,2,SKU-3227,Hardware,53,29.28,2024-04-14,1551.8400000000001
500930,1,SKU-1341,Services,101,31.67,2025-06-22,3198.67
500930,2,SKU-1500,Software,112,41.29,2025-05-30,4624.48
500930,3,SKU-5280,Consumables,32,44.45,2025-06-28,1422.4
500930,4,SKU-7532,Consumables,245,81.83,2025-07-07,20048.35
500931,1,SKU-2376,Software,58,62.23,2024-12-21,3609.3399999999997
500932,1,SKU-8233,Equipment,105,39.37,2025-07-18,4133.849999999999
500933,1,SKU-2681,Consumables,247,87.26,2024-08-05,21553.22
500933,2,SKU-6887,Consumables,60,46.53,2024-08-01,2791.8
500933,3,SKU-7281,Services,47,17.8,2024-08-11,836.6
500933,4,SKU-6304,Hardware,106,16.94,2024-08-28,1795.64
500934,1,SKU-6697,Software,54,55.83,2024-06-16,3014.8199999999997
500934,2,SKU-1691,Services,225,70.98,2024-05-25,15970.5
500935,1,SKU-4736,Equipment,43,35.86,2024-05-16,1541.98
500935,2,SKU-9594,Software,224,65.88,2024-05-05,14757.119999999999
500935,3,SKU-8246,Equipment,99,48.24,2024-04-25,4775.76
500936,1,SKU-6021,Consumables,91,87.33,2026-01-18,7947.03
500936,2,SKU-1015,Services,162,41.35,2026-01-09,6698.7
500937,1,SKU-5115,Services,156,84.16,2024-04-29,13128.96
500937,2,SKU-4030,Software,87,75.01,2024-04-11,6525.870000000001
500937,3,SKU-8837,Services,226,47.83,2024-05-11,10809.58
500938,1,SKU-8759,Software,155,111.32,2024-02-12,17254.6
500938,2,SKU-1593,Consumables,231,118.29,2024-03-06,27324.99
500938,3,SKU-6036,Consumables,61,62.63,2024-02-27,3820.4300000000003
500939,1,SKU-8990,Equipment,106,79.61,2024-05-30,8438.66
500939,2,SKU-3344,Software,242,68.3,2024-05-20,16528.6
500940,1,SKU-7447,Equipment,88,70.82,2025-11-20,6232.16
500940,2,SKU-1127,Consumables,194,59.49,2025-12-10,11541.06
500941,1,SKU-9561,Consumables,105,89.18,2025-09-30,9363.900000000001
500941,2,SKU-8779,Software,167,54.3,2025-09-19,9068.1
500941,3,SKU-7772,Services,200,31.63,2025-10-13,6326.0
500941,4,SKU-6995,Software,141,94.0,2025-10-07,13254.0
500942,1,SKU-4500,Services,232,64.42,2024-10-05,14945.44
500942,2,SKU-2324,Services,184,44.77,2024-09-29,8237.68
500943,1,SKU-9670,Services,200,74.75,2024-03-23,14950.0
500943,2,SKU-6583,Services,143,62.33,2024-03-20,8913.19
500943,3,SKU-9333,Consumables,212,81.05,2024-03-09,17182.6
500943,4,SKU-9410,Services,218,61.3,2024-03-18,13363.4
500944,1,SKU-2128,Services,135,64.55,2024-12-21,8714.25
500944,2,SKU-9221,Software,120,90.33,2024-12-12,10839.6
500944,3,SKU-6673,Equipment,24,57.46,2024-12-13,1379.04
500945,1,SKU-6493,Services,83,54.67,2024-07-15,4537.610000000001
500945,2,SKU-7813,Services,127,86.22,2024-08-19,10949.94
500945,3,SKU-9713,Services,87,42.34,2024-08-17,3683.5800000000004
500945,4,SKU-1033,Hardware,69,75.86,2024-07-19,5234.34
500946,1,SKU-4174,Consumables,137,115.92,2024-03-19,15881.04
500947,1,SKU-3604,Hardware,88,79.65,2026-01-05,7009.200000000001
500948,1,SKU-8539,Consumables,89,40.68,2024-08-25,3620.52
500948,2,SKU-5228,Services,249,139.84,2024-08-08,34820.16
500948,3,SKU-3863,Software,16,48.24,2024-08-25,771.84
500949,1,SKU-2988,Equipment,74,192.7,2026-01-17,14259.8
500949,2,SKU-9252,Software,247,78.07,2026-01-25,19283.289999999997
500949,3,SKU-6942,Consumables,85,142.8,2026-01-21,12138.000000000002
500949,4,SKU-9145,Services,73,107.0,2026-01-21,7811.0
500950,1,SKU-5463,Equipment,94,13.8,2025-06-13,1297.2
500950,2,SKU-4009,Software,234,78.63,2025-06-03,18399.42
500950,3,SKU-3711,Software,65,28.74,2025-06-23,1868.1
500951,1,SKU-9950,Consumables,207,66.22,2025-10-31,13707.539999999999
500951,2,SKU-9136,Consumables,214,60.75,2025-11-25,13000.5
500952,1,SKU-5987,Equipment,226,94.17,2025-02-10,21282.420000000002
500952,2,SKU-7261,Services,183,80.19,2025-02-12,14674.77
500953,1,SKU-8618,Services,79,65.56,2025-09-12,5179.24
500953,2,SKU-8482,Software,17,85.91,2025-09-13,1460.47
500954,1,SKU-1141,Services,123,32.44,2024-07-02,3990.12
500954,2,SKU-8437,Software,102,29.22,2024-06-11,2980.44
500954,3,SKU-2999,Consumables,129,139.48,2024-06-01,17992.92
500954,4,SKU-1315,Hardware,72,82.46,2024-06-02,5937.12
500955,1,SKU-9295,Consumables,230,69.85,2025-12-16,16065.499999999998
500955,2,SKU-5250,Equipment,73,48.41,2025-12-15,3533.93
500956,1,SKU-2570,Consumables,78,106.58,2025-10-31,8313.24
500957,1,SKU-6954,Equipment,184,43.8,2025-07-29,8059.2
500957,2,SKU-1155,Equipment,98,40.44,2025-07-09,3963.12
500957,3,SKU-7430,Equipment,161,42.51,2025-07-26,6844.11
500957,4,SKU-9585,Software,209,56.56,2025-07-09,11821.04
500958,1,SKU-2454,Software,197,24.16,2024-10-05,4759.52
500958,2,SKU-1443,Hardware,241,83.44,2024-09-07,20109.04
500958,3,SKU-7829,Software,61,29.76,2024-09-03,1815.3600000000001
500959,1,SKU-5247,Software,186,88.88,2025-08-19,16531.68
500959,2,SKU-7404,Software,100,39.94,2025-09-05,3994.0
500959,3,SKU-3507,Software,13,99.05,2025-08-24,1287.6499999999999
500959,4,SKU-8903,Equipment,192,48.42,2025-09-07,9296.64
500960,1,SKU-7840,Consumables,56,123.19,2025-03-17,6898.639999999999
500961,1,SKU-7539,Services,113,54.55,2025-02-27,6164.15
500961,2,SKU-2982,Hardware,161,88.14,2025-02-03,14190.54
500961,3,SKU-2399,Hardware,169,42.46,2025-02-16,7175.74
500962,1,SKU-9174,Hardware,233,112.75,2025-12-10,26270.75
500962,2,SKU-9522,Consumables,165,42.9,2025-11-24,7078.5
500962,3,SKU-1769,Hardware,238,48.49,2025-12-02,11540.62
500962,4,SKU-9249,Hardware,218,33.77,2025-12-24,7361.860000000001
500963,1,SKU-5276,Hardware,134,72.19,2024-12-08,9673.46
500964,1,SKU-1709,Consumables,93,33.91,2025-06-14,3153.6299999999997
500965,1,SKU-7252,Software,211,58.96,2025-05-07,12440.56
500965,2,SKU-8915,Hardware,74,26.26,2025-05-11,1943.24
500966,1,SKU-8650,Equipment,146,52.62,2024-04-10,7682.5199999999995
500966,2,SKU-4079,Equipment,26,125.6,2024-04-06,3265.6
500967,1,SKU-7855,Software,235,36.5,2024-02-13,8577.5
500967,2,SKU-1741,Services,177,37.53,2024-03-07,6642.81
500967,3,SKU-2773,Software,68,49.57,2024-03-15,3370.76
500968,1,SKU-1925,Software,44,19.97,2024-08-13,878.68
500968,2,SKU-5838,Hardware,45,75.54,2024-08-17,3399.3
500969,1,SKU-5459,Software,249,21.34,2024-10-10,5313.66
500970,1,SKU-5978,Software,93,99.81,2025-02-16,9282.33
500970,2,SKU-5506,Services,140,46.7,2025-02-24,6538.0
500970,3,SKU-7205,Consumables,243,21.88,2025-02-03,5316.84
500971,1,SKU-6112,Hardware,83,33.41,2024-07-07,2773.0299999999997
500972,1,SKU-3424,Equipment,56,47.12,2025-10-07,2638.72
500972,2,SKU-3456,Services,91,87.44,2025-10-30,7957.04
500972,3,SKU-5435,Services,173,93.4,2025-10-14,16158.2
500973,1,SKU-5022,Equipment,134,71.45,2025-06-14,9574.300000000001
500973,2,SKU-2563,Services,49,67.26,2025-06-24,3295.7400000000002
500974,1,SKU-8937,Equipment,28,67.43,2025-07-15,1888.0400000000002
500975,1,SKU-8985,Software,67,87.47,2024-10-20,5860.49
500975,2,SKU-1902,Equipment,220,16.23,2024-10-07,3570.6
500975,3,SKU-6620,Software,51,69.52,2024-10-13,3545.52
500975,4,SKU-1977,Software,172,86.27,2024-09-29,14838.439999999999
500976,1,SKU-3969,Consumables,83,32.14,2025-01-23,2667.62
500976,2,SKU-2375,Equipment,70,29.47,2025-01-13,2062.9
500976,3,SKU-4673,Services,145,47.6,2025-01-09,6902.0
500976,4,SKU-5366,Consumables,36,38.6,2025-01-23,1389.6000000000001
500977,1,SKU-1434,Hardware,146,36.83,2025-12-02,5377.179999999999
500977,2,SKU-3627,Hardware,139,86.35,2025-12-14,12002.65
500978,1,SKU-8284,Consumables,117,37.08,2024-05-02,4338.36
500978,2,SKU-5034,Consumables,164,35.63,2024-04-13,5843.320000000001
500978,3,SKU-8531,Equipment,71,68.85,2024-04-02,4888.349999999999
500978,4,SKU-5609,Hardware,111,38.89,2024-04-21,4316.79
500979,1,SKU-1909,Hardware,227,33.7,2024-11-01,7649.900000000001
500979,2,SKU-2884,Hardware,26,48.61,2024-11-01,1263.86
500979,3,SKU-3948,Consumables,180,49.47,2024-10-14,8904.6
500980,1,SKU-4759,Consumables,114,34.13,2025-07-08,3890.82
500980,2,SKU-9951,Equipment,111,73.94,2025-07-24,8207.34
500980,3,SKU-9270,Equipment,113,68.78,2025-07-15,7772.14
500981,1,SKU-1510,Hardware,145,95.29,2025-06-16,13817.050000000001
500981,2,SKU-8031,Software,194,117.78,2025-06-16,22849.32
500982,1,SKU-9737,Consumables,237,31.27,2025-08-11,7410.99
500982,2,SKU-4000,Software,153,48.81,2025-08-11,7467.93
500982,3,SKU-1929,Hardware,153,99.91,2025-08-09,15286.23
500983,1,SKU-2707,Consumables,239,29.98,2024-07-13,7165.22
500984,1,SKU-9192,Consumables,232,53.64,2024-03-13,12444.48
500984,2,SKU-3565,Equipment,194,31.92,2024-02-27,6192.4800000000005
500985,1,SKU-2916,Services,16,39.06,2024-10-29,624.96
500985,2,SKU-4754,Consumables,115,86.71,2024-10-13,9971.65
500985,3,SKU-9330,Services,242,48.21,2024-11-02,11666.82
500986,1,SKU-9721,Services,111,108.7,2025-07-15,12065.7
500986,2,SKU-7010,Consumables,148,84.09,2025-07-01,12445.32
500987,1,SKU-8534,Software,46,38.25,2025-11-28,1759.5
500987,2,SKU-1431,Software,104,37.42,2025-11-27,3891.6800000000003
500987,3,SKU-4958,Hardware,21,36.5,2025-11-30,766.5
500987,4,SKU-1761,Consumables,195,28.93,2025-11-02,5641.35
500988,1,SKU-2830,Services,55,119.93,2024-02-27,6596.150000000001
500989,1,SKU-8236,Services,207,92.37,2025-12-14,19120.59
500989,2,SKU-7849,Hardware,248,38.35,2025-12-21,9510.800000000001
500989,3,SKU-7754,Services,164,66.72,2026-01-01,10942.08
500989,4,SKU-8573,Consumables,14,91.42,2025-12-08,1279.88
500990,1,SKU-2623,Consumables,240,44.87,2025-12-17,10768.8
500990,2,SKU-4907,Hardware,175,82.4,2026-01-12,14420.000000000002
500990,3,SKU-7418,Consumables,220,55.45,2026-01-17,12199.0
500990,4,SKU-6807,Equipment,131,104.58,2026-01-01,13699.98
500991,1,SKU-9459,Equipment,220,74.64,2025-06-25,16420.8
500991,2,SKU-3691,Services,37,40.45,2025-05-31,1496.65
500991,3,SKU-9496,Software,138,48.52,2025-07-02,6695.76
500992,1,SKU-7262,Services,196,91.7,2024-08-24,17973.2
500992,2,SKU-1202,Consumables,137,65.64,2024-08-23,8992.68
500992,3,SKU-1795,Equipment,242,15.89,2024-08-10,3845.38
500993,1,SKU-5509,Software,183,33.58,2025-07-15,6145.139999999999
500994,1,SKU-5505,Equipment,79,77.33,2024-11-19,6109.07
500994,2,SKU-9136,Software,62,46.76,2024-12-02,2899.12
500994,3,SKU-9704,Software,53,36.61,2024-11-11,1940.33
500994,4,SKU-7629,Hardware,201,77.33,2024-11-10,15543.33
500995,1,SKU-9088,Services,57,52.7,2024-11-03,3003.9
500996,1,SKU-2874,Hardware,221,59.03,2024-12-02,13045.630000000001
500996,2,SKU-7361,Hardware,246,73.9,2024-12-12,18179.4
500996,3,SKU-8088,Software,206,47.84,2025-01-07,9855.04
500996,4,SKU-1341,Consumables,169,81.96,2025-01-08,13851.24
500997,1,SKU-4997,Equipment,115,110.75,2025-01-18,12736.25
500997,2,SKU-6053,Equipment,185,58.34,2025-02-06,10792.900000000001
500997,3,SKU-1665,Equipment,85,37.99,2025-01-25,3229.15
500997,4,SKU-9578,Services,78,27.24,2025-02-12,2124.72
500998,1,SKU-7781,Services,72,43.92,2024-11-13,3162.2400000000002
